22940 09:44:24 WARN  Runner started: DatFilesLoaderAsyncRunner
ManagedPoolThread #6 13:15:09 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,368,188,416
ManagedPoolThread #7 13:16:05 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:16:05 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
92352 13:16:26 INFO  AUDIT (sitecore\CyKbcav9hq): [Publishing]: Starting to process 1 publishing options
100012 13:16:27 INFO  Job started: Publish
65492 13:16:27 INFO  Job started: Publish to 'experienceedge'
24824 13:16:28 INFO  [ExperienceEdge Publishing]: Exporting the Sitecore GraphQL schema for 'master'
24824 13:16:28 INFO  Cache created: 'edgePublishing[filtered items]' (max size: 5MB, running total: 2951MB)
24824 13:16:28 INFO  Cache created: 'edgePublishing[filtered items preview]' (max size: 5MB, running total: 2956MB)
24824 13:16:28 INFO  Cache created: 'graphql-query[/sitecore/api/graph/edge][default]' (max size: 10MB, running total: 2966MB)
52364 13:16:30 INFO  AUDIT (sitecore\CyKbcav9hq): [Publishing]: Starting to process 1 publishing options
65492 13:16:37 INFO  Finished pubishing to target: Edge
65492 13:16:37 INFO  [ExperienceEdge Publishing]: Sent 0 item and dependent entities to edge.
65492 13:16:37 INFO  [ExperienceEdge Publishing]: Sent 0 additional entities to edge (pages, media, etc...).
65492 13:16:37 INFO  [ExperienceEdge Publishing]: Edge processed 0 items.
65492 13:16:37 INFO  [ExperienceEdge Publishing]: Edge acknowledged 1 items.
65492 13:16:37 INFO  [ExperienceEdge Publishing]: Skipped 1 items.
65492 13:16:37 INFO  [ExperienceEdge Publishing]: Deleted 0 items.
65492 13:16:37 INFO  [ExperienceEdge Publishing]: Failed publishes 0 items.
65492 13:16:37 INFO  [ExperienceEdge Publishing]: Publish completed in 9112ms. Processed 0.10974401768898 items per second.
65492 13:16:42 INFO  RobotsCacheClearer clearing HTTP cache for all sites.
65492 13:16:42 INFO  Job ended: Publish to 'experienceedge' (units processed: 1)
100012 13:16:42 INFO  Job ended: Publish
34712 13:16:42 INFO  Job started: Publish
91052 13:16:42 INFO  Job started: Publish to 'experienceedge'
48508 13:16:42 INFO  [ExperienceEdge Publishing]: Exporting the Sitecore GraphQL schema for 'master'
48508 13:16:42 INFO  Cache created: 'edgePublishing[filtered items]' (max size: 5MB, running total: 2971MB)
48508 13:16:42 INFO  Cache created: 'edgePublishing[filtered items preview]' (max size: 5MB, running total: 2976MB)
48508 13:16:42 INFO  Cache created: 'graphql-query[/sitecore/api/graph/edge][default]' (max size: 10MB, running total: 2986MB)
91052 13:16:51 INFO  Finished pubishing to target: Edge
91052 13:16:51 INFO  [ExperienceEdge Publishing]: Sent 0 item and dependent entities to edge.
91052 13:16:51 INFO  [ExperienceEdge Publishing]: Sent 0 additional entities to edge (pages, media, etc...).
91052 13:16:51 INFO  [ExperienceEdge Publishing]: Edge processed 0 items.
91052 13:16:51 INFO  [ExperienceEdge Publishing]: Edge acknowledged 1 items.
91052 13:16:51 INFO  [ExperienceEdge Publishing]: Skipped 1 items.
91052 13:16:51 INFO  [ExperienceEdge Publishing]: Deleted 0 items.
91052 13:16:51 INFO  [ExperienceEdge Publishing]: Failed publishes 0 items.
91052 13:16:51 INFO  [ExperienceEdge Publishing]: Publish completed in 9047ms. Processed 0.110530319721219 items per second.
91052 13:16:56 INFO  RobotsCacheClearer clearing HTTP cache for all sites.
91052 13:16:56 INFO  Job ended: Publish to 'experienceedge' (units processed: 1)
34712 13:16:56 INFO  Job ended: Publish
ManagedPoolThread #5 13:17:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:17:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 13:18:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 13:18:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:19:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:19:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:20:01 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #7 13:20:01 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #4 13:20:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 13:20:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:21:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:21:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 13:22:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 13:22:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:23:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:23:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:24:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:24:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:25:01 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #6 13:25:01 INFO  Job started: Core_Database_Agent
ManagedPoolThread #4 13:25:01 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #6 13:25:01 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #4 13:25:01 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #6 13:25:01 INFO  Examining schedules (count:0)
ManagedPoolThread #6 13:25:01 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #0 13:25:01 INFO  Job started: Master_Database_Agent
ManagedPoolThread #0 13:25:01 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #0 13:25:01 INFO  Examining schedules (count:1)
ManagedPoolThread #0 13:25:01 INFO  Starting: __Task Schedule
ManagedPoolThread #0 13:25:01 INFO  Ended: __Task Schedule
ManagedPoolThread #0 13:25:01 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #2 13:25:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #7 13:25:01 INFO  Processing tasks (count: 0)
ManagedPoolThread #7 13:25:01 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #2 13:25:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #6 13:25:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 13:25:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:25:11 INFO  Health.PrivateBytes: 2,377,322,496
ManagedPoolThread #2 13:25:11 INFO  Health.CacheInstances: 199
ManagedPoolThread #2 13:25:11 INFO  Health.CacheTotalCount: 198,257
ManagedPoolThread #2 13:25:11 INFO  Health.CacheTotalSize: 552,012,776
ManagedPoolThread #2 13:25:11 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,377,322,496
ManagedPoolThread #5 13:26:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:26:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:27:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:27:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:28:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:28:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 13:29:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 13:29:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:30:01 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #2 13:30:01 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #6 13:30:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 13:30:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:31:06 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:31:06 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:32:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:32:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:33:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:33:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:34:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:34:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 13:35:02 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #7 13:35:02 INFO  Job started: Core_Database_Agent
ManagedPoolThread #3 13:35:02 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #7 13:35:02 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #3 13:35:02 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #7 13:35:02 INFO  Examining schedules (count:0)
ManagedPoolThread #7 13:35:02 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #5 13:35:02 INFO  Job started: Master_Database_Agent
ManagedPoolThread #5 13:35:02 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #5 13:35:02 INFO  Examining schedules (count:1)
ManagedPoolThread #5 13:35:02 INFO  Starting: __Task Schedule
ManagedPoolThread #5 13:35:02 INFO  Ended: __Task Schedule
ManagedPoolThread #5 13:35:02 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #6 13:35:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #4 13:35:02 INFO  Processing tasks (count: 0)
ManagedPoolThread #4 13:35:02 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #6 13:35:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #0 13:35:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 13:35:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:35:12 INFO  Health.PrivateBytes: 2,381,803,520
ManagedPoolThread #1 13:35:12 INFO  Health.CacheInstances: 199
ManagedPoolThread #1 13:35:12 INFO  Health.CacheTotalCount: 198,257
ManagedPoolThread #1 13:35:12 INFO  Health.CacheTotalSize: 552,012,776
ManagedPoolThread #1 13:35:12 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,381,803,520
ManagedPoolThread #3 13:36:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:36:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:37:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:37:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:38:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:38:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:39:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:39:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:40:02 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #2 13:40:02 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #2 13:40:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:40:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:41:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:41:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 13:42:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 13:42:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:43:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:43:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:44:07 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:44:07 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:44:42 INFO  Job started: Sitecore.Tasks.CleanupPublishQueue
ManagedPoolThread #2 13:44:42 INFO  Job started: Sitecore.Tasks.CompactClientDataAgent
ManagedPoolThread #2 13:44:42 INFO  Job ended: Sitecore.Tasks.CompactClientDataAgent
ManagedPoolThread #7 13:44:42 INFO  Job started: Sitecore.Tasks.CleanupHistory
ManagedPoolThread #7 13:44:42 INFO  Job ended: Sitecore.Tasks.CleanupHistory
ManagedPoolThread #3 13:44:42 INFO  Job ended: Sitecore.Tasks.CleanupPublishQueue
ManagedPoolThread #5 13:44:42 INFO  Job started: Sitecore.Tasks.CleanupEventQueue
ManagedPoolThread #5 13:44:43 INFO  Job ended: Sitecore.Tasks.CleanupEventQueue
ManagedPoolThread #1 13:44:43 INFO  Job started: Sitecore.Tasks.CleanupAuthenticationTicketsAgent
ManagedPoolThread #1 13:44:43 INFO  CleanupAuthenticationTicketsAgent: Total number of authentication tickets to process: 19
ManagedPoolThread #1 13:44:43 INFO  CleanupAuthenticationTicketsAgent: Number of expired authentication tickets that have been removed: 0
ManagedPoolThread #1 13:44:43 INFO  Job ended: Sitecore.Tasks.CleanupAuthenticationTicketsAgent
ManagedPoolThread #5 13:44:58 INFO  Job started: Sitecore.Tasks.CounterDumpAgent
ManagedPoolThread #5 13:44:58 INFO  Job ended: Sitecore.Tasks.CounterDumpAgent
ManagedPoolThread #4 13:45:03 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #0 13:45:03 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #5 13:45:03 INFO  Job started: Core_Database_Agent
ManagedPoolThread #5 13:45:03 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #0 13:45:03 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #5 13:45:03 INFO  Examining schedules (count:0)
ManagedPoolThread #5 13:45:03 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #6 13:45:03 INFO  Job started: Master_Database_Agent
ManagedPoolThread #6 13:45:03 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #6 13:45:03 INFO  Examining schedules (count:1)
ManagedPoolThread #6 13:45:03 INFO  Starting: __Task Schedule
ManagedPoolThread #6 13:45:03 INFO  Ended: __Task Schedule
ManagedPoolThread #6 13:45:03 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #2 13:45:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #4 13:45:03 INFO  Processing tasks (count: 0)
ManagedPoolThread #4 13:45:03 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #2 13:45:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #7 13:45:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:45:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:45:13 INFO  Health.PrivateBytes: 2,382,569,472
ManagedPoolThread #1 13:45:13 INFO  Health.CacheInstances: 199
ManagedPoolThread #1 13:45:13 INFO  Health.CacheTotalCount: 198,274
ManagedPoolThread #1 13:45:13 INFO  Health.CacheTotalSize: 552,026,566
ManagedPoolThread #1 13:45:13 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,382,569,472
ManagedPoolThread #1 13:46:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 13:46:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:47:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:47:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:48:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:48:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:49:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:49:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:50:03 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #2 13:50:03 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #0 13:50:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 13:50:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 13:51:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 13:51:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:52:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 13:52:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:53:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:53:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:54:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:54:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:55:03 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #5 13:55:03 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #0 13:55:03 INFO  Job started: Core_Database_Agent
ManagedPoolThread #0 13:55:03 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #5 13:55:03 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #0 13:55:03 INFO  Examining schedules (count:0)
ManagedPoolThread #0 13:55:03 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #6 13:55:03 INFO  Job started: Master_Database_Agent
ManagedPoolThread #6 13:55:03 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #6 13:55:03 INFO  Examining schedules (count:1)
ManagedPoolThread #6 13:55:03 INFO  Starting: __Task Schedule
ManagedPoolThread #6 13:55:03 INFO  Ended: __Task Schedule
ManagedPoolThread #6 13:55:03 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #4 13:55:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #3 13:55:03 INFO  Processing tasks (count: 0)
ManagedPoolThread #3 13:55:03 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #4 13:55:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #3 13:55:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:55:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 13:55:15 INFO  Health.PrivateBytes: 2,369,904,640
ManagedPoolThread #4 13:55:15 INFO  Health.CacheInstances: 199
ManagedPoolThread #4 13:55:15 INFO  Health.CacheTotalCount: 198,274
ManagedPoolThread #4 13:55:15 INFO  Health.CacheTotalSize: 552,026,566
ManagedPoolThread #4 13:55:15 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,369,904,640
ManagedPoolThread #3 13:56:08 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 13:56:08 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:57:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 13:57:09 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:58:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 13:58:09 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 13:59:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 13:59:09 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 14:00:04 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #6 14:00:04 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #5 14:00:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 14:00:09 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 14:01:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 14:01:09 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 14:02:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 14:02:09 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 14:03:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 14:03:09 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 14:04:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 14:04:09 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 14:05:04 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #2 14:05:04 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #5 14:05:04 INFO  Job started: Core_Database_Agent
ManagedPoolThread #5 14:05:04 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #2 14:05:04 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #5 14:05:04 INFO  Examining schedules (count:0)
ManagedPoolThread #5 14:05:04 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #4 14:05:04 INFO  Job started: Master_Database_Agent
ManagedPoolThread #4 14:05:04 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #4 14:05:04 INFO  Examining schedules (count:1)
ManagedPoolThread #4 14:05:04 INFO  Starting: __Task Schedule
ManagedPoolThread #4 14:05:04 INFO  Ended: __Task Schedule
ManagedPoolThread #4 14:05:04 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #1 14:05:04 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #7 14:05:04 INFO  Processing tasks (count: 0)
ManagedPoolThread #7 14:05:04 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #1 14:05:04 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #1 14:05:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 14:05:09 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 14:05:16 INFO  Health.PrivateBytes: 2,369,904,640
ManagedPoolThread #6 14:05:16 INFO  Health.CacheInstances: 199
ManagedPoolThread #6 14:05:16 INFO  Health.CacheTotalCount: 198,274
ManagedPoolThread #6 14:05:16 INFO  Health.CacheTotalSize: 552,026,566
ManagedPoolThread #6 14:05:16 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,369,904,640
ManagedPoolThread #2 14:06:09 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
